,Age,Catagory,Size,Color
1360,31,1,0,0
1361,39,2,2,2
1362,24,0,0,1
1363,26,1,0,1
1364,32,3,1,3
1365,28,1,1,0
1366,23,3,2,2
1367,30,0,2,0
1368,39,2,1,1
1369,24,1,1,0
1370,20,1,1,1
1371,35,2,0,0
1372,30,1,1,0
1373,33,2,2,2
1374,28,3,0,3
1375,38,3,1,1
1376,37,1,1,1
1377,28,3,2,2
1378,41,3,0,0
1379,25,0,2,2
1380,20,0,0,1
1381,19,1,2,2
1382,22,2,1,0
1383,33,0,0,2
1384,18,2,2,0
1385,24,0,1,3
1386,18,1,1,2
1387,26,1,0,1
1388,28,3,2,0
1389,27,1,2,2
1390,24,1,1,2
1391,32,3,1,0
1392,39,1,0,2
1393,37,1,2,1
1394,26,1,2,3
1395,33,3,0,2
1396,37,2,1,0
1397,33,3,0,2
1398,24,3,0,3
1399,17,0,1,2
1400,19,1,2,1
1401,38,1,0,0
1402,18,3,2,0
1403,39,0,1,0
1404,30,2,1,1
1405,28,2,2,0
1406,40,0,0,2
1407,41,1,0,2
1408,29,2,1,2
1409,28,0,0,3
1410,36,2,2,2
1411,16,1,1,0
1412,28,2,0,2
1413,36,3,1,2
1414,16,3,0,3
1415,34,0,1,0
1416,27,2,0,3
1417,29,3,2,0
1418,37,1,2,1
1419,39,1,1,1
1420,34,1,0,1
1421,20,2,1,0
1422,27,2,0,1
1423,17,1,0,2
1424,20,0,2,1
1425,22,1,2,0
1426,30,0,2,0
1427,20,2,1,3
1428,32,3,2,0
1429,24,2,0,1
1430,29,0,1,2
1431,37,2,2,3
1432,40,0,0,1
1433,40,1,0,0
1434,33,3,0,2
1435,17,2,1,0
1436,20,2,0,1
1437,19,0,0,1
1438,18,2,2,3
1439,38,1,1,1
1440,22,2,1,2
1441,25,0,1,0
1442,25,2,0,0
1443,35,1,0,0
1444,23,3,1,0
1445,26,3,1,0
1446,21,0,2,0
1447,27,2,1,0
1448,17,1,2,1
1449,21,0,2,0
1450,18,0,0,1
1451,25,1,1,2
1452,20,2,2,0
1453,20,3,1,0
1454,24,1,2,2
1455,19,2,2,2
1456,38,2,2,1
1457,18,0,1,3
1458,29,1,0,2
1459,35,1,1,0
1460,24,1,0,3
1461,22,1,2,1
1462,36,0,2,0
1463,22,2,1,0
1464,26,1,0,0
1465,16,3,2,1
1466,22,1,1,0
1467,25,0,2,1
1468,41,1,1,2
1469,27,0,0,1
1470,29,3,1,0
1471,40,3,0,0
1472,26,1,1,1
1473,37,1,2,0
1474,17,0,1,3
1475,29,1,2,2
1476,20,0,0,2
1477,20,1,0,0
1478,28,1,2,2
1479,33,1,2,2
1480,41,0,0,2
1481,24,0,1,0
1482,32,1,2,2
1483,16,2,1,3
1484,36,3,1,1
1485,21,2,0,2
1486,21,0,1,1
1487,16,1,1,1
1488,37,2,1,0
1489,21,0,2,0
1490,32,2,2,2
1491,25,0,0,1
1492,39,3,2,1
1493,34,2,0,1
1494,19,1,2,3
1495,16,2,1,1
1496,38,0,1,3
1497,26,0,0,3
1498,30,1,2,3
1499,19,0,1,0
1500,29,3,2,2
1501,23,1,2,1
1502,28,1,1,0
1503,32,1,1,3
1504,30,2,0,3
1505,37,0,0,2
1506,32,0,2,1
1507,38,1,1,1
1508,32,1,1,1
1509,17,2,1,0
1510,34,1,0,2
1511,33,2,1,0
1512,36,2,2,0
1513,31,1,2,2
1514,29,0,0,0
1515,41,1,1,3
1516,25,2,0,3
1517,19,1,0,0
1518,17,1,2,1
1519,41,2,0,0
1520,38,1,1,1
1521,17,0,2,1
1522,36,1,2,0
1523,36,1,0,1
1524,25,3,2,2
1525,40,3,1,1
1526,23,1,1,1
1527,19,1,2,0
1528,22,2,2,0
1529,28,1,1,2
1530,33,0,0,2
1531,21,1,1,0
1532,41,3,0,0
1533,40,2,0,3
1534,18,2,1,3
1535,17,0,1,0
1536,38,2,1,0
1537,40,3,1,0
1538,25,1,2,0
1539,36,1,2,3
1540,29,1,2,0
1541,40,2,2,0
1542,24,1,2,0
1543,24,3,1,1
1544,30,1,0,0
1545,22,1,1,2
1546,36,3,0,3
1547,41,3,2,0
1548,16,1,0,3
1549,27,2,2,3
1550,21,0,0,0
1551,28,1,1,0
1552,16,1,1,0
1553,37,0,2,0
1554,31,3,1,0
1555,28,0,2,1
1556,38,1,0,0
1557,28,3,0,1
1558,31,2,2,0
1559,19,0,1,1
1560,38,2,0,3
1561,30,3,0,0
1562,33,1,0,1
1563,20,1,0,1
1564,41,1,2,0
1565,36,3,0,0
1566,27,2,0,2
1567,36,1,1,3
1568,20,2,1,3
1569,31,0,2,3
1570,17,0,1,0
1571,24,1,2,0
1572,36,2,2,1
1573,35,0,1,3
1574,23,0,0,1
1575,30,0,1,0
1576,28,2,2,3
1577,33,3,2,0
1578,34,2,0,0
1579,16,1,2,0
1580,26,2,0,0
1581,33,2,2,3
1582,31,2,1,0
1583,27,3,0,0
1584,27,3,2,0
1585,26,2,0,1
1586,27,0,1,1
1587,20,1,0,2
1588,27,3,0,0
1589,21,0,1,2
1590,36,0,1,1
1591,26,2,0,2
1592,41,3,0,0
1593,34,3,1,0
1594,26,3,0,0
1595,35,1,1,2
1596,40,2,2,0
1597,16,3,2,1
1598,26,3,2,1
1599,37,1,2,1
1600,23,0,1,2
1601,18,1,2,2
1602,36,1,0,1
1603,19,1,1,0
1604,33,1,2,0
1605,28,3,1,3
1606,20,0,0,0
1607,19,1,0,1
1608,36,1,0,2
1609,32,1,0,0
1610,32,2,2,1
1611,26,0,2,0
1612,28,3,2,2
1613,40,3,1,0
1614,33,2,2,3
1615,19,0,0,0
1616,35,0,2,2
1617,37,3,1,1
1618,19,3,2,0
1619,33,3,2,1
1620,41,3,2,1
1621,40,0,0,3
1622,40,2,0,3
1623,19,1,2,1
1624,19,2,0,1
1625,21,0,0,0
1626,24,0,0,1
1627,28,1,1,0
1628,24,3,2,0
1629,23,1,2,1
1630,22,3,1,3
1631,26,3,2,3
1632,33,0,1,0
1633,31,3,2,1
1634,24,1,0,0
1635,20,2,1,1
1636,20,1,2,3
1637,25,3,1,0
1638,28,1,2,1
1639,31,3,0,1
1640,28,1,2,1
1641,20,1,2,2
1642,27,0,2,2
1643,36,2,0,0
1644,35,1,2,0
1645,26,0,0,2
1646,41,2,1,2
1647,26,3,0,0
1648,40,3,0,2
1649,29,3,1,3
1650,28,1,0,1
1651,20,3,0,0
1652,38,2,1,0
1653,29,0,0,2
1654,39,0,1,1
1655,21,3,0,3
1656,22,1,0,2
1657,35,3,2,2
1658,30,1,0,1
1659,38,0,1,0
1660,30,0,2,1
1661,39,2,1,0
1662,16,3,0,0
1663,35,0,2,3
1664,20,3,2,1
1665,25,2,1,0
1666,31,2,0,0
1667,32,3,0,2
1668,27,2,1,2
1669,40,1,0,0
1670,21,0,2,1
1671,32,3,0,1
1672,17,3,2,0
1673,41,1,1,3
1674,30,3,0,0
1675,16,2,1,1
1676,35,1,0,0
1677,16,1,1,1
1678,19,1,0,0
1679,33,1,0,3
1680,36,0,1,0
1681,39,2,0,0
1682,35,0,1,1
1683,41,0,2,2
1684,37,3,1,1
1685,19,0,2,2
1686,33,3,2,1
1687,38,2,2,2
1688,20,3,2,1
1689,39,0,2,3
1690,26,1,1,0
1691,25,3,0,0
1692,33,2,2,0
1693,25,3,2,0
1694,28,0,1,0
1695,36,2,2,1
1696,21,0,1,2
1697,26,2,1,1
1698,30,1,0,0
1699,25,0,2,2
1700,16,0,2,3
1701,32,0,1,3
1702,37,2,2,1
1703,25,0,0,0
1704,33,3,0,3
1705,29,2,0,1
1706,25,1,0,3
1707,33,2,1,2
1708,18,2,0,0
1709,24,2,1,2
1710,30,0,2,1
1711,34,1,1,2
1712,35,3,0,2
1713,25,2,1,1
1714,17,3,2,1
1715,27,2,0,0
1716,41,3,1,1
1717,33,0,1,1
1718,18,2,1,2
1719,26,3,2,0
1720,27,1,2,0
1721,27,1,2,2
1722,25,3,2,2
1723,24,3,2,1
1724,38,1,1,2
1725,16,0,0,0
1726,24,0,1,0
1727,30,2,1,1
1728,16,1,0,0
1729,34,3,1,0
1730,17,2,0,2
1731,28,1,0,3
1732,21,0,0,2
1733,24,2,1,0
1734,23,0,2,1
1735,17,1,1,0
1736,22,3,0,0
1737,27,0,2,2
1738,32,1,0,1
1739,30,1,1,0
1740,36,0,0,0
1741,21,1,1,1
1742,27,2,0,2
1743,39,0,1,3
1744,36,3,1,0
1745,21,1,0,1
1746,30,2,1,2
1747,23,1,1,3
1748,24,3,0,1
1749,23,1,0,1
1750,31,2,1,0
1751,35,2,2,3
1752,28,1,0,2
1753,34,0,0,3
1754,38,1,2,3
1755,38,2,0,0
1756,39,3,0,0
1757,39,0,0,3
1758,25,3,2,1
1759,32,3,2,0
1760,25,1,1,1
1761,22,2,0,0
1762,22,2,2,1
1763,38,3,0,0
1764,37,2,1,0
1765,22,0,2,2
1766,18,0,2,0
1767,20,2,2,0
1768,40,0,0,1
1769,39,0,1,3
1770,37,1,0,2
1771,33,2,1,1
1772,26,3,2,1
1773,37,2,2,1
1774,24,1,1,1
1775,20,1,0,2
1776,36,3,0,3
1777,24,2,1,1
1778,35,3,1,2
1779,39,2,0,0
1780,34,2,2,0
1781,29,2,0,0
1782,29,3,1,0
1783,17,3,0,3
1784,21,1,1,0
1785,41,0,0,3
1786,20,2,1,0
1787,29,0,2,1
1788,38,1,1,2
1789,29,1,2,0
1790,20,1,2,1
1791,18,3,0,0
1792,31,3,2,0
1793,33,2,0,1
1794,30,0,1,1
1795,24,1,1,0
1796,29,0,1,1
1797,37,3,0,2
1798,38,1,2,2
1799,22,2,0,2
1800,32,0,0,1
1801,31,3,0,1
1802,28,1,2,0
1803,27,1,2,2
1804,23,1,1,0
1805,26,2,0,0
1806,29,1,2,0
1807,37,2,1,1
1808,19,1,2,2
1809,26,3,0,0
1810,25,2,2,2
1811,18,3,2,0
1812,18,0,0,0
1813,38,0,1,2
1814,34,0,2,3
1815,22,0,0,0
1816,18,3,1,0
1817,21,2,1,2
1818,22,2,0,3
1819,20,2,0,0
1820,33,1,1,0
1821,30,0,0,2
1822,27,3,1,0
1823,39,3,1,0
1824,22,1,2,0
1825,40,2,0,0
1826,34,3,1,3
1827,29,1,2,2
1828,20,1,0,3
1829,35,3,0,0
1830,20,2,0,1
1831,41,3,2,2
1832,32,1,0,1
1833,22,3,2,2
1834,38,2,0,0
1835,22,1,1,3
1836,18,3,1,0
1837,21,1,0,3
1838,25,0,0,1
1839,18,3,0,0
1840,24,0,2,2
1841,30,1,0,1
1842,21,3,1,0
1843,38,0,1,0
1844,18,3,2,0
1845,25,3,0,0
1846,31,0,2,0
1847,16,2,2,1
1848,37,0,2,0
1849,17,3,0,3
1850,38,0,2,2
1851,22,0,0,2
1852,21,0,0,3
1853,32,0,1,1
1854,21,0,1,2
1855,38,1,2,0
1856,18,2,1,2
1857,34,0,1,1
1858,34,2,0,2
1859,29,1,2,0
1860,32,1,2,0
1861,40,3,1,0
1862,16,1,0,2
1863,40,2,0,2
1864,22,1,2,0
1865,19,1,1,2
1866,40,0,2,0
1867,35,1,0,3
1868,32,2,1,0
1869,36,3,0,0
1870,16,2,0,1
1871,25,1,0,0
1872,24,3,2,2
1873,39,2,1,3
1874,19,0,0,0
1875,32,0,1,0
1876,30,0,2,0
1877,40,0,1,0
1878,26,3,2,0
1879,40,1,1,2
1880,16,3,0,0
1881,25,3,1,2
1882,34,0,0,2
1883,40,1,0,0
1884,26,0,1,3
1885,37,2,2,2
1886,35,2,2,0
1887,24,2,0,3
1888,30,3,1,3
1889,26,3,1,0
1890,35,0,2,1
1891,39,3,0,2
1892,30,3,0,3
1893,34,1,2,0
1894,30,3,1,3
1895,41,2,0,2
1896,29,1,0,2
1897,34,1,1,3
1898,25,2,2,2
1899,25,3,1,2
1900,36,1,2,0
1901,31,0,0,1
1902,19,2,0,0
1903,35,1,1,3
1904,23,0,2,0
1905,20,2,2,0
1906,37,0,0,0
1907,22,0,1,1
1908,39,2,1,0
1909,30,3,2,0
1910,26,1,1,2
1911,29,0,0,3
1912,36,3,1,0
1913,36,2,1,2
1914,17,0,1,0
1915,19,0,2,1
1916,28,1,0,1
1917,23,2,1,1
1918,35,1,1,1
1919,36,0,2,2
1920,23,1,1,0
1921,39,0,0,0
1922,22,3,1,0
1923,28,2,2,0
1924,28,3,1,2
1925,27,2,1,0
1926,16,3,2,0
1927,33,1,0,0
1928,38,3,0,0
1929,27,0,0,0
1930,31,1,1,3
1931,36,2,2,2
1932,29,1,2,3
1933,38,0,0,2
1934,31,2,0,1
1935,25,1,0,2
1936,18,1,0,0
1937,31,1,0,3
1938,36,0,1,2
1939,31,3,2,0
1940,39,3,2,0
1941,35,3,0,2
1942,26,1,2,1
1943,20,0,1,3
1944,16,1,0,0
1945,19,0,2,0
1946,38,3,0,2
1947,19,3,2,1
1948,41,0,1,3
1949,39,2,1,0
1950,33,3,1,0
1951,39,3,0,0
1952,30,1,0,0
1953,32,3,0,0
1954,20,3,1,1
1955,17,3,0,1
1956,17,1,2,1
1957,35,0,1,3
1958,23,0,2,1
1959,30,1,2,0
1960,25,3,2,2
1961,40,0,2,0
1962,31,2,0,0
1963,36,3,1,0
1964,33,0,0,2
1965,16,3,0,2
1966,38,2,1,1
1967,36,1,0,0
1968,37,2,1,3
1969,32,0,0,0
1970,30,2,1,0
1971,30,2,1,2
1972,23,2,0,1
1973,22,2,1,3
1974,30,0,2,0
1975,35,1,1,3
1976,26,0,2,2
1977,20,1,0,0
1978,16,1,1,2
1979,32,0,0,1
1980,36,3,2,1
1981,27,3,1,0
1982,27,0,1,0
1983,34,0,1,3
1984,32,0,1,0
1985,20,3,1,1
1986,41,3,1,2
1987,28,0,2,3
1988,28,2,2,0
1989,38,2,0,0
1990,34,0,1,2
1991,26,2,0,1
1992,28,1,0,0
1993,36,2,0,2
1994,21,0,0,3
1995,20,0,1,2
1996,25,3,1,3
1997,17,0,2,3
1998,20,2,0,2
1999,19,3,1,1
2000,39,2,0,2
2001,16,2,1,2
2002,25,3,0,1
2003,39,0,2,0
2004,26,1,1,2
2005,21,1,0,0
2006,23,1,1,0
2007,34,0,2,0
2008,18,0,2,2
2009,24,2,1,1
2010,39,0,0,1
2011,20,1,2,0
2012,21,2,0,3
2013,31,1,1,0
2014,29,2,1,2
2015,31,3,2,2
2016,17,3,0,1
2017,26,3,2,0
2018,38,2,0,1
2019,23,0,0,1
2020,27,1,2,2
2021,30,3,1,2
2022,19,0,1,2
2023,22,1,1,0
2024,37,2,0,2
2025,28,1,2,0
2026,20,3,0,2
2027,16,2,1,3
2028,31,2,1,1
2029,30,2,0,0
2030,22,3,0,1
2031,27,0,0,2
2032,37,2,1,1
2033,35,3,0,1
2034,40,0,2,3
2035,17,2,2,3
2036,19,3,2,0
2037,38,0,0,2
2038,39,2,2,2
2039,37,3,0,0
2040,21,0,1,0
2041,30,3,1,0
2042,28,0,2,0
2043,31,2,0,1
2044,34,1,0,0
2045,19,2,1,1
2046,37,0,0,3
2047,31,2,2,3
2048,19,3,2,0
2049,18,2,1,3
2050,30,1,2,0
2051,34,1,2,0
2052,40,3,0,0
2053,20,2,2,0
2054,30,1,2,0
2055,41,2,2,1
2056,38,0,2,3
2057,23,2,2,1
2058,32,2,1,1
2059,23,1,0,0
2060,22,3,0,0
2061,34,1,0,2
2062,31,1,2,0
2063,35,2,0,1
2064,35,3,1,2
2065,36,1,1,1
2066,18,2,0,3
2067,29,3,0,2
2068,22,0,2,0
2069,18,0,1,0
2070,37,3,1,2
2071,26,0,1,0
2072,34,3,0,0
2073,26,2,2,1
2074,41,0,1,0
2075,22,1,1,2
2076,18,0,2,1
2077,22,2,0,1
2078,22,1,2,1
2079,37,2,2,0
2080,24,2,2,1
2081,30,0,0,3
2082,39,0,2,3
2083,16,2,1,3
2084,37,2,0,3
2085,28,3,1,3
2086,27,2,0,1
2087,19,0,0,0
2088,41,1,2,3
2089,28,0,2,0
2090,33,0,1,1
2091,24,0,2,3
2092,31,0,1,2
2093,25,2,0,3
2094,21,3,1,1
2095,21,2,1,2
2096,35,3,2,1
2097,38,0,0,0
2098,25,1,1,0
2099,33,2,0,0
2100,30,0,1,3
2101,27,3,1,3
2102,17,2,2,2
2103,17,3,1,3
2104,37,1,2,2
2105,20,3,0,0
2106,35,0,1,0
2107,26,0,2,2
2108,22,3,1,3
2109,38,1,2,0
2110,33,3,1,0
2111,36,2,0,3
2112,29,1,0,0
2113,19,0,2,2
2114,21,2,0,3
2115,37,1,2,2
2116,28,3,2,3
2117,34,2,1,0
2118,18,2,0,0
2119,34,0,1,2
2120,16,1,2,0
2121,38,2,1,0
2122,28,1,0,3
2123,41,2,0,1
2124,17,2,0,0
2125,30,0,2,0
2126,39,2,0,0
2127,28,3,0,2
2128,26,2,0,1
2129,28,0,2,0
2130,34,2,1,0
2131,24,1,1,0
2132,23,3,1,0
2133,21,0,2,3
2134,17,0,2,1
2135,41,0,0,1
2136,18,0,0,1
2137,32,1,2,0
2138,21,1,0,3
2139,30,1,2,2
2140,27,1,0,1
2141,33,2,1,1
2142,31,0,2,1
2143,22,2,0,2
2144,27,2,2,2
2145,34,0,2,3
2146,28,3,2,1
2147,34,3,2,0
2148,17,3,2,0
2149,35,3,0,1
2150,32,3,1,0
2151,24,0,0,2
2152,33,3,2,0
2153,18,2,1,1
2154,24,2,1,2
2155,20,1,2,0
2156,28,2,0,1
2157,32,0,1,3
2158,40,1,2,3
2159,16,1,0,1
2160,35,1,1,2
2161,31,3,1,3
2162,30,2,1,3
2163,33,0,0,1
2164,27,3,1,2
2165,17,2,0,0
2166,34,0,2,0
2167,25,2,0,2
2168,28,3,1,3
2169,38,0,1,3
2170,17,1,0,1
2171,22,1,1,3
2172,23,2,0,0
2173,21,1,1,0
2174,23,2,1,3
2175,26,0,0,0
2176,24,1,2,2
2177,20,2,2,1
2178,29,2,0,1
2179,22,3,2,1
2180,24,3,2,2
2181,30,3,0,1
2182,41,1,2,3
2183,32,2,2,2
2184,33,1,1,1
2185,37,3,1,3
2186,31,2,2,1
2187,31,0,0,0
2188,33,2,0,2
2189,27,3,1,1
2190,16,1,1,2
2191,16,2,1,0
2192,32,1,2,3
2193,39,3,2,1
2194,18,2,0,1
2195,39,2,1,1
2196,34,0,1,0
2197,21,2,0,1
2198,22,2,2,0
2199,17,0,1,2
2200,38,0,2,2
2201,32,2,0,2
2202,25,3,0,2
2203,21,1,0,0
2204,17,2,0,1
2205,24,1,1,3
2206,35,3,1,0
2207,25,0,1,0
2208,34,2,0,2
2209,40,2,1,1
2210,22,1,2,2
2211,30,0,1,3
2212,37,3,0,1
2213,41,1,1,1
2214,20,3,2,0
2215,19,3,2,1
2216,39,0,2,0
2217,33,3,2,3
2218,26,1,2,2
2219,29,0,2,3
2220,22,3,0,2
2221,16,0,2,2
2222,41,2,0,1
2223,18,2,0,2
2224,28,2,0,1
2225,36,1,0,2
2226,31,2,2,1
2227,27,3,0,3
2228,38,2,1,2
2229,19,3,2,2
2230,31,1,0,1
2231,34,0,2,1
2232,41,2,0,3
2233,32,2,0,0
2234,24,0,2,0
2235,31,0,2,2
2236,36,3,2,0
2237,29,1,1,0
2238,39,0,1,0
2239,32,1,0,2
2240,41,1,0,1
2241,32,2,1,1
2242,22,1,0,0
2243,33,3,0,2
2244,38,1,1,2
2245,20,0,1,3
2246,28,3,0,0
2247,32,1,0,2
2248,29,2,2,2
2249,31,3,2,1
2250,27,0,0,1
2251,21,2,2,0
2252,33,2,2,0
2253,40,1,0,3
2254,41,1,1,3
2255,37,1,1,0
2256,40,3,2,1
2257,39,0,0,0
2258,16,0,1,0
2259,35,0,1,1
2260,31,2,2,3
2261,41,2,0,0
2262,40,3,2,1
2263,26,3,0,0
2264,41,1,2,2
2265,28,1,2,2
2266,26,1,1,0
2267,17,0,2,2
2268,23,3,2,0
2269,30,1,0,3
2270,22,2,1,0
2271,37,1,1,0
2272,36,1,2,1
2273,37,2,0,2
2274,17,1,0,1
2275,38,0,2,1
2276,39,2,2,2
2277,17,1,1,3
2278,16,3,1,1
2279,19,1,2,0
2280,36,3,0,2
2281,38,0,1,1
2282,35,0,0,0
2283,39,1,2,0
2284,18,2,1,0
2285,27,0,0,0
2286,41,3,1,3
2287,23,2,1,0
2288,18,2,1,2
2289,28,1,2,2
2290,28,0,1,2
2291,18,1,0,0
2292,31,3,2,0
2293,23,0,0,2
2294,25,1,0,0
2295,18,3,0,3
2296,18,0,2,2
2297,19,0,2,0
2298,37,3,1,1
2299,31,3,0,0
2300,33,2,0,0
2301,41,3,0,2
2302,28,1,0,1
2303,30,1,2,3
2304,31,2,0,1
2305,23,0,1,1
2306,39,3,1,0
2307,24,1,0,3
2308,20,0,2,2
2309,22,1,0,2
2310,29,0,1,2
2311,24,3,2,3
2312,35,1,1,0
2313,34,1,2,2
2314,30,3,2,3
2315,32,0,2,0
2316,16,2,2,0
2317,34,2,0,3
2318,35,0,1,2
2319,18,0,2,3
2320,41,3,2,0
2321,23,1,2,3
2322,22,1,1,2
2323,41,3,2,0
2324,31,3,1,0
2325,41,3,0,0
2326,17,3,2,2
2327,17,0,2,0
2328,23,2,2,0
2329,30,2,0,2
2330,24,1,0,3
2331,22,1,1,1
2332,31,1,1,2
2333,36,1,0,2
2334,37,0,0,2
2335,39,3,2,0
2336,25,3,1,3
2337,29,2,1,0
2338,25,3,1,0
2339,39,3,1,2
2340,27,2,1,0
2341,26,3,0,0
2342,36,2,0,1
2343,23,3,1,0
2344,22,3,1,0
2345,34,0,2,1
2346,27,3,2,0
2347,25,2,0,0
2348,29,0,1,2
2349,29,0,1,0
2350,32,1,2,2
2351,30,1,0,0
2352,34,1,2,2
2353,29,1,1,0
2354,35,3,1,1
2355,18,2,0,3
2356,16,0,2,2
2357,18,0,0,0
2358,33,0,2,3
2359,25,2,0,2
2360,22,0,1,0
2361,17,0,2,0
2362,27,3,2,0
2363,16,2,1,2
2364,18,1,1,0
2365,30,0,1,2
2366,18,3,2,0
2367,27,3,1,3
2368,36,2,2,1
2369,40,2,1,3
2370,37,3,0,0
2371,20,3,0,1
2372,38,1,2,2
2373,28,0,1,2
2374,36,2,2,1
2375,18,0,0,2
2376,26,1,2,0
2377,21,2,0,2
2378,17,1,1,0
2379,38,1,2,2
2380,32,3,1,0
2381,23,1,2,3
2382,16,3,0,2
2383,36,2,2,3
2384,25,1,0,1
2385,36,2,0,0
2386,33,2,0,3
2387,31,2,1,2
2388,31,1,0,1
2389,26,0,2,3
2390,23,2,0,2
2391,33,1,1,1
2392,22,3,2,2
2393,23,2,2,1
2394,20,0,0,2
2395,30,1,2,1
2396,28,0,2,0
2397,37,3,0,1
2398,36,3,1,1
2399,24,1,2,1
2400,27,0,0,3
2401,32,3,2,3
2402,24,0,0,0
2403,35,3,2,2
2404,23,3,1,2
2405,36,2,2,2
2406,33,2,2,0
2407,24,1,0,0
2408,36,0,2,0
2409,40,3,1,3
2410,20,2,0,0
2411,22,3,0,0
2412,28,3,1,2
2413,38,1,1,3
2414,20,3,0,3
2415,36,1,2,2
2416,39,0,0,2
2417,35,1,1,0
2418,18,1,1,2
2419,39,3,1,2
2420,29,1,2,2
2421,35,2,1,0
2422,33,0,1,3
2423,36,1,0,1
2424,18,1,2,1
2425,16,3,0,2
2426,37,0,1,0
2427,33,1,2,0
2428,24,2,2,0
2429,35,3,2,1
2430,17,3,2,1
2431,24,2,2,0
2432,33,3,0,0
2433,27,0,2,1
2434,37,1,0,2
2435,19,2,1,0
2436,19,0,2,0
2437,24,2,1,2
2438,33,0,1,1
2439,28,1,2,1
2440,37,0,0,1
2441,30,1,1,0
2442,21,1,0,0
2443,33,1,2,1
2444,23,2,1,2
2445,40,0,2,0
2446,28,2,1,1
2447,16,3,2,3
2448,22,3,1,0
2449,31,0,1,0
2450,28,0,1,1
2451,24,1,0,1
2452,26,3,2,0
2453,33,0,2,0
2454,16,2,0,2
2455,17,1,2,0
2456,25,1,1,0
2457,36,2,1,1
2458,19,1,2,2
2459,29,0,1,3
2460,40,0,2,0
2461,18,3,2,0
2462,25,1,1,2
2463,36,0,2,0
2464,30,2,1,0
2465,22,2,0,0
2466,28,0,1,1
2467,16,3,1,1
2468,37,1,2,3
2469,27,2,0,3
2470,29,3,1,1
2471,18,0,0,0
2472,21,1,1,2
2473,28,3,2,0
2474,27,3,0,1
2475,39,2,2,2
2476,28,2,0,1
2477,31,2,0,1
2478,17,3,0,3
2479,41,1,2,0
2480,16,1,1,0
2481,31,0,0,1
2482,23,1,0,2
2483,21,3,1,1
2484,39,0,0,3
2485,23,3,0,3
2486,30,3,0,0
2487,36,1,0,0
2488,33,1,2,3
2489,27,3,1,3
2490,26,3,0,3
2491,16,0,0,1
2492,25,0,0,2
2493,29,2,1,2
2494,23,0,0,0
2495,41,0,2,2
2496,41,2,1,0
2497,30,0,2,2
2498,28,1,2,2
2499,28,0,2,0
2500,24,0,2,3
2501,18,1,1,2
2502,34,1,2,3
2503,35,3,0,0
2504,32,3,1,0
2505,36,3,1,2
2506,30,3,0,0
2507,38,2,1,2
2508,17,1,1,0
2509,21,2,2,2
2510,31,0,0,0
2511,39,0,2,1
2512,27,2,0,2
2513,32,0,2,2
2514,19,2,1,3
2515,23,1,0,2
2516,34,3,1,0
2517,24,1,1,0
2518,33,1,1,0
2519,19,1,1,3
2520,37,1,0,0
2521,28,2,1,3
2522,32,2,0,1
2523,26,3,2,0
2524,40,2,2,0
2525,40,3,1,3
2526,30,3,1,3
2527,36,1,2,0
2528,19,2,2,0
2529,38,0,2,3
2530,16,3,0,1
2531,20,3,0,1
2532,40,1,1,1
2533,27,1,1,1
2534,26,0,1,2
2535,30,1,0,2
2536,16,0,2,1
2537,29,2,0,1
2538,34,3,0,0
2539,29,2,2,0
2540,32,2,2,1
2541,38,2,1,3
2542,32,0,0,2
2543,32,0,2,0
2544,28,0,2,0
2545,16,0,2,2
2546,16,3,2,2
2547,24,3,0,3
2548,23,3,2,2
2549,19,2,0,1
2550,21,2,2,2
2551,31,3,1,0
2552,28,0,0,3
2553,31,2,2,1
2554,35,3,1,3
2555,39,3,1,2
2556,34,2,2,0
2557,18,1,1,0
2558,39,0,1,2
2559,28,3,2,1
2560,40,2,2,0
2561,35,3,2,3
2562,27,3,2,0
2563,39,2,0,1
2564,21,1,1,0
2565,22,1,1,2
2566,16,1,2,0
2567,40,2,0,1
2568,19,0,0,1
2569,21,3,1,1
2570,37,1,0,0
2571,37,2,2,1
2572,25,3,2,0
2573,34,0,2,1
2574,29,1,0,2
2575,39,2,1,2
2576,16,0,2,0
2577,38,3,1,2
2578,41,0,1,0
2579,25,1,0,0
2580,24,3,2,3
2581,19,0,1,0
2582,19,0,0,0
2583,34,3,1,1
2584,30,0,1,2
2585,24,1,1,2
2586,19,1,2,2
2587,36,2,0,2
2588,20,3,0,2
2589,29,2,0,2
2590,41,0,2,0
2591,35,0,0,1
2592,27,2,0,3
2593,33,3,1,3
2594,24,3,2,1
2595,21,1,2,0
2596,34,1,0,0
2597,18,0,1,1
2598,41,0,2,1
2599,39,3,1,0
2600,19,0,2,1
2601,35,0,2,1
2602,34,0,1,2
2603,24,0,2,2
2604,26,0,2,3
2605,35,0,2,3
2606,34,1,1,0
2607,18,2,1,2
2608,36,2,1,3
2609,35,0,1,2
2610,18,0,1,2
2611,27,3,2,0
2612,33,1,2,1
2613,30,0,2,0
2614,21,3,1,2
2615,33,1,1,2
2616,22,0,2,0
2617,40,3,0,3
2618,16,3,1,1
2619,16,0,0,2
2620,28,2,2,0
2621,35,0,1,1
2622,30,0,1,0
2623,37,2,1,1
2624,27,1,2,2
2625,38,2,1,0
2626,38,3,1,0
2627,39,1,1,0
2628,37,1,2,0
2629,40,3,2,3
2630,32,0,2,2
