,Age,Catagory,Size,Color,year,month,day
450,25.0,0.0,0.0,3.0,2021.0,11.0,17.0
451,39.0,3.0,1.0,0.0,2022.0,4.0,19.0
452,28.0,2.0,0.0,1.0,2022.0,10.0,1.0
453,35.0,3.0,0.0,0.0,2019.0,5.0,7.0
454,29.0,0.0,0.0,2.0,2022.0,5.0,26.0
455,18.0,2.0,0.0,3.0,2019.0,1.0,10.0
456,35.0,3.0,1.0,3.0,2020.0,10.0,23.0
457,35.0,0.0,2.0,1.0,2019.0,4.0,30.0
458,18.0,1.0,0.0,2.0,2018.0,11.0,6.0
459,22.0,2.0,2.0,0.0,2022.0,5.0,11.0
460,23.0,2.0,0.0,0.0,2018.0,4.0,20.0
461,26.0,3.0,1.0,0.0,2020.0,5.0,17.0
462,39.0,0.0,1.0,2.0,2021.0,3.0,7.0
463,35.0,2.0,2.0,0.0,2020.0,8.0,13.0
464,36.0,3.0,2.0,0.0,2019.0,6.0,20.0
465,34.0,1.0,2.0,2.0,2019.0,7.0,23.0
466,16.0,0.0,0.0,0.0,2021.0,5.0,11.0
467,31.0,1.0,0.0,2.0,2022.0,3.0,10.0
468,31.0,1.0,2.0,2.0,2022.0,3.0,9.0
469,21.0,2.0,1.0,1.0,2022.0,8.0,3.0
470,34.0,0.0,1.0,0.0,2019.0,8.0,30.0
471,22.0,0.0,2.0,0.0,2022.0,3.0,4.0
472,24.0,0.0,2.0,1.0,2018.0,11.0,9.0
473,31.0,0.0,2.0,0.0,2021.0,3.0,8.0
474,32.0,1.0,0.0,1.0,2019.0,5.0,4.0
475,37.0,1.0,1.0,1.0,2020.0,4.0,8.0
476,22.0,3.0,2.0,1.0,2020.0,1.0,11.0
477,23.0,3.0,1.0,2.0,2021.0,4.0,27.0
478,30.0,0.0,0.0,0.0,2018.0,6.0,30.0
479,39.0,3.0,0.0,1.0,2022.0,5.0,16.0
480,37.0,3.0,2.0,0.0,2018.0,8.0,17.0
481,20.0,1.0,2.0,2.0,2021.0,1.0,20.0
482,37.0,2.0,1.0,3.0,2022.0,6.0,22.0
483,39.0,1.0,0.0,2.0,2022.0,9.0,10.0
484,34.0,0.0,0.0,3.0,2018.0,9.0,7.0
485,38.0,2.0,0.0,0.0,2021.0,8.0,2.0
486,30.0,1.0,1.0,0.0,2022.0,5.0,9.0
487,38.0,1.0,2.0,3.0,2021.0,2.0,17.0
488,35.0,0.0,0.0,0.0,2022.0,7.0,10.0
489,28.0,3.0,1.0,0.0,2020.0,3.0,30.0
490,30.0,2.0,0.0,1.0,2021.0,11.0,5.0
491,16.0,1.0,1.0,1.0,2022.0,3.0,17.0
492,23.0,2.0,1.0,0.0,2019.0,7.0,4.0
493,38.0,0.0,2.0,0.0,2019.0,1.0,5.0
494,41.0,2.0,0.0,1.0,2019.0,2.0,17.0
495,38.0,3.0,0.0,2.0,2021.0,12.0,17.0
496,39.0,0.0,2.0,0.0,2020.0,7.0,2.0
497,21.0,0.0,0.0,3.0,2021.0,11.0,15.0
498,37.0,3.0,1.0,0.0,2020.0,4.0,11.0
499,19.0,1.0,0.0,0.0,2021.0,8.0,30.0
500,23.0,3.0,0.0,2.0,2022.0,5.0,24.0
501,33.0,1.0,0.0,3.0,2022.0,1.0,28.0
502,38.0,2.0,1.0,1.0,2022.0,1.0,8.0
503,41.0,2.0,1.0,1.0,2020.0,4.0,3.0
504,22.0,2.0,2.0,1.0,2020.0,9.0,3.0
505,23.0,0.0,1.0,1.0,2019.0,6.0,14.0
506,34.0,2.0,0.0,0.0,2018.0,8.0,14.0
507,36.0,3.0,0.0,0.0,2021.0,8.0,23.0
508,39.0,1.0,2.0,2.0,2019.0,8.0,11.0
509,27.0,1.0,2.0,1.0,2021.0,2.0,11.0
510,21.0,2.0,1.0,2.0,2022.0,8.0,1.0
511,25.0,2.0,1.0,1.0,2022.0,9.0,24.0
512,32.0,2.0,2.0,1.0,2018.0,12.0,15.0
513,18.0,3.0,1.0,1.0,2018.0,12.0,13.0
514,30.0,1.0,0.0,1.0,2019.0,4.0,2.0
515,18.0,3.0,1.0,0.0,2019.0,4.0,29.0
516,41.0,3.0,2.0,1.0,2019.0,4.0,26.0
517,18.0,2.0,2.0,0.0,2021.0,6.0,10.0
518,27.0,3.0,1.0,0.0,2018.0,5.0,8.0
519,37.0,1.0,0.0,0.0,2018.0,11.0,22.0
520,28.0,2.0,0.0,0.0,2019.0,1.0,23.0
521,23.0,1.0,0.0,2.0,2020.0,10.0,29.0
522,23.0,2.0,1.0,0.0,2018.0,3.0,8.0
523,16.0,0.0,1.0,3.0,2022.0,2.0,19.0
524,38.0,2.0,0.0,2.0,2021.0,3.0,11.0
525,27.0,2.0,2.0,0.0,2019.0,6.0,20.0
526,22.0,3.0,1.0,0.0,2022.0,7.0,10.0
527,26.0,3.0,0.0,3.0,2022.0,12.0,5.0
528,22.0,2.0,0.0,2.0,2021.0,1.0,28.0
529,34.0,2.0,1.0,0.0,2019.0,7.0,1.0
530,20.0,0.0,2.0,0.0,2021.0,4.0,9.0
531,23.0,3.0,2.0,0.0,2018.0,7.0,3.0
532,18.0,0.0,2.0,2.0,2019.0,3.0,12.0
533,36.0,1.0,2.0,2.0,2022.0,5.0,21.0
534,20.0,1.0,0.0,2.0,2020.0,11.0,8.0
535,38.0,1.0,0.0,2.0,2019.0,6.0,23.0
536,36.0,1.0,0.0,3.0,2018.0,4.0,22.0
537,30.0,0.0,0.0,1.0,2018.0,3.0,30.0
538,21.0,3.0,2.0,2.0,2021.0,1.0,24.0
539,26.0,3.0,0.0,0.0,2022.0,11.0,8.0
540,38.0,0.0,0.0,1.0,2020.0,5.0,10.0
541,36.0,1.0,1.0,2.0,2019.0,10.0,11.0
542,31.0,3.0,1.0,3.0,2019.0,2.0,13.0
543,21.0,0.0,0.0,2.0,2019.0,12.0,15.0
544,22.0,1.0,1.0,0.0,2019.0,5.0,26.0
545,24.0,1.0,1.0,0.0,2019.0,2.0,10.0
546,26.0,2.0,1.0,0.0,2021.0,4.0,9.0
547,30.0,3.0,0.0,0.0,2018.0,8.0,4.0
548,17.0,1.0,1.0,1.0,2022.0,6.0,12.0
549,26.0,2.0,1.0,3.0,2022.0,11.0,20.0
550,34.0,1.0,0.0,3.0,2022.0,7.0,22.0
551,16.0,2.0,0.0,0.0,2021.0,11.0,14.0
552,30.0,2.0,1.0,1.0,2022.0,10.0,16.0
553,38.0,2.0,2.0,1.0,2020.0,1.0,26.0
554,33.0,2.0,1.0,1.0,2019.0,5.0,12.0
555,38.0,0.0,1.0,2.0,2020.0,1.0,24.0
556,16.0,3.0,0.0,1.0,2022.0,6.0,20.0
557,39.0,0.0,0.0,2.0,2018.0,9.0,2.0
558,33.0,0.0,1.0,0.0,2022.0,11.0,11.0
559,41.0,1.0,0.0,3.0,2020.0,6.0,22.0
560,28.0,3.0,1.0,0.0,2019.0,12.0,5.0
561,38.0,3.0,2.0,0.0,2021.0,10.0,30.0
562,31.0,1.0,0.0,1.0,2021.0,8.0,9.0
563,38.0,0.0,0.0,0.0,2022.0,6.0,15.0
564,19.0,2.0,0.0,0.0,2022.0,11.0,30.0
565,26.0,3.0,0.0,3.0,2021.0,6.0,19.0
566,20.0,1.0,0.0,1.0,2021.0,2.0,23.0
567,24.0,3.0,1.0,0.0,2022.0,9.0,20.0
568,26.0,0.0,0.0,1.0,2019.0,4.0,29.0
569,25.0,0.0,1.0,0.0,2021.0,11.0,10.0
570,24.0,2.0,2.0,3.0,2020.0,3.0,9.0
571,39.0,3.0,1.0,2.0,2022.0,5.0,2.0
572,39.0,0.0,1.0,1.0,2022.0,5.0,4.0
573,38.0,3.0,0.0,0.0,2019.0,3.0,24.0
574,37.0,3.0,1.0,0.0,2022.0,3.0,21.0
575,34.0,2.0,2.0,1.0,2022.0,6.0,17.0
576,37.0,0.0,0.0,0.0,2022.0,8.0,8.0
577,17.0,3.0,1.0,1.0,2021.0,12.0,13.0
578,23.0,1.0,1.0,0.0,2019.0,6.0,17.0
579,33.0,0.0,1.0,0.0,2021.0,12.0,28.0
580,30.0,1.0,2.0,3.0,2018.0,6.0,17.0
581,20.0,3.0,2.0,0.0,2019.0,6.0,16.0
582,30.0,3.0,2.0,3.0,2020.0,5.0,13.0
583,19.0,0.0,0.0,0.0,2021.0,6.0,16.0
584,35.0,1.0,2.0,2.0,2018.0,5.0,18.0
585,39.0,1.0,1.0,0.0,2021.0,3.0,14.0
586,39.0,3.0,2.0,1.0,2022.0,2.0,11.0
587,34.0,1.0,1.0,1.0,2022.0,9.0,15.0
588,36.0,3.0,2.0,1.0,2021.0,9.0,12.0
589,25.0,2.0,0.0,0.0,2021.0,5.0,23.0
590,35.0,1.0,1.0,1.0,2020.0,9.0,15.0
591,23.0,0.0,2.0,1.0,2019.0,6.0,18.0
592,28.0,2.0,2.0,1.0,2019.0,6.0,5.0
593,36.0,1.0,1.0,3.0,2022.0,6.0,13.0
594,41.0,0.0,1.0,1.0,2022.0,10.0,17.0
595,35.0,2.0,0.0,2.0,2022.0,8.0,1.0
596,19.0,3.0,1.0,2.0,2019.0,9.0,17.0
597,38.0,1.0,0.0,1.0,2020.0,2.0,23.0
598,18.0,3.0,2.0,2.0,2019.0,10.0,18.0
599,40.0,1.0,0.0,1.0,2019.0,8.0,17.0
600,17.0,0.0,0.0,1.0,2019.0,9.0,21.0
601,22.0,3.0,1.0,0.0,2020.0,3.0,22.0
602,29.0,2.0,0.0,0.0,2022.0,6.0,25.0
603,34.0,2.0,1.0,1.0,2019.0,7.0,18.0
604,18.0,1.0,2.0,3.0,2019.0,1.0,1.0
605,34.0,1.0,1.0,3.0,2021.0,9.0,7.0
606,40.0,3.0,2.0,3.0,2021.0,1.0,6.0
607,41.0,0.0,0.0,0.0,2018.0,4.0,24.0
608,25.0,3.0,1.0,1.0,2019.0,8.0,3.0
609,18.0,1.0,0.0,2.0,2020.0,11.0,2.0
610,17.0,1.0,2.0,3.0,2021.0,5.0,24.0
611,40.0,0.0,1.0,0.0,2021.0,5.0,23.0
612,20.0,3.0,1.0,0.0,2021.0,4.0,30.0
613,29.0,0.0,2.0,0.0,2022.0,3.0,7.0
614,27.0,0.0,1.0,0.0,2019.0,7.0,7.0
615,40.0,0.0,0.0,2.0,2022.0,6.0,30.0
616,33.0,3.0,2.0,0.0,2021.0,1.0,14.0
617,17.0,0.0,1.0,3.0,2018.0,4.0,9.0
618,34.0,2.0,2.0,0.0,2020.0,3.0,29.0
619,33.0,0.0,0.0,2.0,2022.0,7.0,13.0
620,20.0,1.0,2.0,0.0,2022.0,5.0,14.0
621,27.0,3.0,2.0,0.0,2021.0,5.0,13.0
622,37.0,1.0,2.0,3.0,2018.0,5.0,29.0
623,19.0,0.0,2.0,0.0,2021.0,8.0,28.0
624,39.0,0.0,0.0,0.0,2020.0,9.0,26.0
625,25.0,0.0,0.0,0.0,2021.0,10.0,18.0
626,21.0,0.0,1.0,1.0,2022.0,3.0,4.0
627,36.0,1.0,0.0,0.0,2019.0,2.0,29.0
628,18.0,2.0,0.0,0.0,2019.0,7.0,7.0
629,36.0,1.0,0.0,2.0,2020.0,8.0,23.0
630,35.0,1.0,2.0,0.0,2018.0,9.0,12.0
631,22.0,3.0,1.0,1.0,2021.0,3.0,15.0
632,26.0,0.0,1.0,2.0,2019.0,7.0,26.0
633,27.0,2.0,2.0,2.0,2019.0,2.0,2.0
634,33.0,3.0,1.0,0.0,2021.0,11.0,16.0
635,30.0,3.0,2.0,0.0,2022.0,12.0,4.0
636,16.0,1.0,2.0,1.0,2021.0,5.0,13.0
637,21.0,3.0,0.0,2.0,2020.0,10.0,29.0
638,18.0,2.0,2.0,1.0,2022.0,7.0,10.0
639,35.0,1.0,0.0,1.0,2018.0,3.0,22.0
640,36.0,2.0,0.0,0.0,2020.0,9.0,27.0
641,40.0,1.0,2.0,1.0,2022.0,4.0,28.0
642,37.0,3.0,0.0,0.0,2019.0,8.0,17.0
643,38.0,2.0,1.0,0.0,2019.0,11.0,25.0
644,23.0,2.0,2.0,1.0,2019.0,6.0,29.0
645,31.0,1.0,0.0,0.0,2021.0,12.0,2.0
646,18.0,0.0,0.0,2.0,2021.0,6.0,12.0
647,35.0,3.0,1.0,1.0,2021.0,6.0,22.0
648,34.0,2.0,0.0,2.0,2018.0,3.0,22.0
649,39.0,3.0,0.0,3.0,2020.0,11.0,5.0
650,29.0,0.0,2.0,1.0,2021.0,4.0,19.0
651,19.0,3.0,2.0,3.0,2020.0,6.0,21.0
652,39.0,2.0,1.0,3.0,2020.0,8.0,24.0
653,23.0,1.0,1.0,3.0,2019.0,6.0,27.0
654,31.0,0.0,0.0,0.0,2019.0,10.0,20.0
655,25.0,1.0,2.0,3.0,2019.0,5.0,3.0
656,28.0,2.0,2.0,1.0,2021.0,12.0,27.0
657,38.0,0.0,0.0,0.0,2022.0,7.0,29.0
658,37.0,3.0,1.0,0.0,2019.0,12.0,22.0
659,38.0,2.0,1.0,2.0,2021.0,10.0,9.0
660,32.0,1.0,0.0,1.0,2022.0,6.0,28.0
661,29.0,2.0,0.0,1.0,2022.0,8.0,9.0
662,36.0,2.0,0.0,0.0,2022.0,7.0,14.0
663,17.0,2.0,2.0,1.0,2020.0,2.0,28.0
664,38.0,3.0,0.0,1.0,2019.0,10.0,11.0
665,22.0,2.0,0.0,0.0,2020.0,6.0,9.0
666,41.0,1.0,2.0,1.0,2020.0,3.0,3.0
667,16.0,1.0,2.0,0.0,2022.0,9.0,8.0
668,29.0,0.0,2.0,0.0,2018.0,12.0,22.0
669,38.0,2.0,1.0,2.0,2022.0,1.0,1.0
670,36.0,2.0,0.0,1.0,2020.0,6.0,25.0
671,36.0,1.0,2.0,1.0,2022.0,12.0,22.0
672,20.0,3.0,2.0,0.0,2019.0,12.0,21.0
673,20.0,2.0,1.0,0.0,2021.0,1.0,24.0
674,33.0,1.0,0.0,3.0,2018.0,5.0,14.0
675,16.0,1.0,0.0,1.0,2022.0,1.0,21.0
676,20.0,1.0,1.0,0.0,2022.0,3.0,10.0
677,33.0,1.0,0.0,3.0,2018.0,7.0,7.0
678,39.0,1.0,2.0,0.0,2020.0,5.0,24.0
679,30.0,1.0,1.0,2.0,2020.0,5.0,30.0
680,30.0,3.0,2.0,1.0,2022.0,11.0,26.0
681,32.0,1.0,2.0,0.0,2019.0,5.0,11.0
682,40.0,3.0,2.0,2.0,2022.0,6.0,21.0
683,37.0,0.0,0.0,2.0,2020.0,2.0,3.0
684,36.0,0.0,1.0,3.0,2020.0,10.0,11.0
685,21.0,0.0,2.0,0.0,2019.0,3.0,7.0
686,26.0,3.0,2.0,2.0,2020.0,5.0,1.0
687,31.0,0.0,0.0,2.0,2020.0,11.0,22.0
688,16.0,3.0,1.0,1.0,2022.0,3.0,24.0
689,17.0,2.0,2.0,1.0,2021.0,4.0,21.0
690,31.0,0.0,1.0,3.0,2021.0,4.0,26.0
691,21.0,3.0,1.0,2.0,2018.0,7.0,24.0
692,25.0,1.0,1.0,1.0,2022.0,9.0,29.0
693,18.0,0.0,2.0,0.0,2020.0,6.0,29.0
694,30.0,0.0,2.0,3.0,2020.0,6.0,29.0
695,21.0,1.0,1.0,0.0,2022.0,12.0,30.0
696,29.0,0.0,0.0,1.0,2021.0,7.0,30.0
697,17.0,2.0,2.0,0.0,2019.0,10.0,24.0
698,26.0,0.0,2.0,3.0,2022.0,8.0,17.0
699,22.0,2.0,2.0,0.0,2018.0,4.0,5.0
700,20.0,2.0,1.0,1.0,2022.0,10.0,11.0
701,28.0,2.0,2.0,0.0,2022.0,3.0,22.0
702,23.0,0.0,1.0,3.0,2022.0,3.0,29.0
703,33.0,3.0,1.0,0.0,2022.0,4.0,21.0
704,19.0,1.0,2.0,2.0,2020.0,7.0,9.0
705,29.0,1.0,1.0,2.0,2021.0,6.0,10.0
706,31.0,2.0,1.0,0.0,2021.0,9.0,21.0
707,30.0,0.0,0.0,2.0,2022.0,2.0,9.0
708,17.0,3.0,1.0,0.0,2021.0,3.0,3.0
709,28.0,1.0,1.0,3.0,2021.0,2.0,19.0
710,20.0,2.0,1.0,0.0,2022.0,10.0,1.0
711,28.0,2.0,2.0,3.0,2019.0,6.0,12.0
712,16.0,3.0,1.0,0.0,2021.0,6.0,14.0
713,36.0,2.0,0.0,2.0,2022.0,9.0,8.0
714,22.0,0.0,1.0,1.0,2020.0,9.0,9.0
715,20.0,0.0,1.0,1.0,2020.0,8.0,18.0
716,25.0,2.0,0.0,1.0,2020.0,4.0,18.0
717,27.0,0.0,1.0,2.0,2020.0,7.0,14.0
718,37.0,2.0,1.0,1.0,2021.0,11.0,25.0
719,28.0,2.0,1.0,0.0,2019.0,6.0,7.0
720,27.0,3.0,0.0,0.0,2019.0,8.0,18.0
721,32.0,2.0,1.0,0.0,2022.0,7.0,27.0
722,17.0,1.0,2.0,0.0,2022.0,6.0,9.0
723,21.0,3.0,0.0,1.0,2021.0,10.0,6.0
724,39.0,1.0,1.0,1.0,2021.0,12.0,3.0
725,21.0,2.0,1.0,3.0,2022.0,1.0,25.0
726,21.0,0.0,2.0,2.0,2018.0,6.0,18.0
727,16.0,3.0,0.0,2.0,2018.0,6.0,13.0
728,39.0,0.0,2.0,2.0,2018.0,11.0,1.0
729,40.0,0.0,0.0,3.0,2018.0,8.0,29.0
730,30.0,1.0,1.0,1.0,2021.0,7.0,8.0
731,39.0,2.0,0.0,0.0,2021.0,5.0,27.0
732,25.0,0.0,1.0,1.0,2019.0,12.0,23.0
733,19.0,3.0,1.0,3.0,2021.0,2.0,7.0
734,26.0,2.0,2.0,0.0,2019.0,11.0,22.0
735,18.0,2.0,0.0,2.0,2022.0,10.0,5.0
736,21.0,1.0,2.0,1.0,2021.0,10.0,14.0
737,34.0,3.0,0.0,2.0,2021.0,5.0,25.0
738,32.0,1.0,2.0,3.0,2022.0,2.0,16.0
739,27.0,0.0,1.0,0.0,2022.0,3.0,17.0
740,23.0,0.0,2.0,1.0,2018.0,3.0,4.0
741,28.0,0.0,2.0,1.0,2022.0,6.0,21.0
742,34.0,3.0,1.0,2.0,2020.0,5.0,4.0
743,16.0,3.0,0.0,1.0,2021.0,12.0,15.0
744,40.0,1.0,0.0,0.0,2021.0,7.0,24.0
745,40.0,1.0,0.0,3.0,2022.0,11.0,11.0
746,19.0,1.0,1.0,2.0,2022.0,2.0,5.0
747,21.0,0.0,1.0,0.0,2019.0,5.0,9.0
748,33.0,2.0,2.0,0.0,2018.0,11.0,12.0
749,30.0,3.0,0.0,0.0,2022.0,8.0,11.0
750,21.0,1.0,1.0,3.0,2022.0,12.0,30.0
751,19.0,3.0,2.0,0.0,2018.0,2.0,25.0
752,39.0,1.0,2.0,1.0,2021.0,9.0,12.0
753,20.0,1.0,1.0,1.0,2020.0,5.0,2.0
754,31.0,1.0,0.0,2.0,2021.0,2.0,5.0
755,37.0,1.0,0.0,0.0,2019.0,2.0,4.0
756,17.0,1.0,2.0,1.0,2018.0,11.0,8.0
757,26.0,2.0,2.0,2.0,2021.0,10.0,13.0
758,32.0,2.0,2.0,1.0,2022.0,7.0,26.0
759,25.0,2.0,1.0,0.0,2020.0,4.0,21.0
760,20.0,1.0,2.0,1.0,2021.0,2.0,26.0
761,39.0,0.0,2.0,3.0,2022.0,10.0,6.0
762,19.0,2.0,2.0,0.0,2021.0,8.0,6.0
763,22.0,3.0,2.0,3.0,2020.0,10.0,17.0
764,33.0,2.0,1.0,1.0,2021.0,10.0,28.0
765,24.0,2.0,2.0,2.0,2020.0,11.0,10.0
766,29.0,0.0,1.0,0.0,2021.0,5.0,20.0
767,27.0,1.0,0.0,1.0,2019.0,2.0,13.0
768,21.0,2.0,0.0,0.0,2021.0,10.0,28.0
769,16.0,1.0,2.0,0.0,2021.0,6.0,15.0
770,37.0,2.0,1.0,3.0,2022.0,9.0,2.0
771,19.0,0.0,2.0,2.0,2022.0,9.0,17.0
772,22.0,2.0,1.0,0.0,2022.0,3.0,3.0
773,36.0,2.0,2.0,2.0,2021.0,12.0,14.0
774,22.0,1.0,1.0,3.0,2021.0,2.0,1.0
775,23.0,2.0,0.0,3.0,2022.0,1.0,7.0
776,41.0,3.0,1.0,0.0,2018.0,3.0,28.0
777,22.0,3.0,2.0,2.0,2019.0,1.0,22.0
778,25.0,0.0,1.0,3.0,2021.0,9.0,4.0
779,41.0,2.0,0.0,3.0,2018.0,6.0,23.0
780,37.0,3.0,2.0,3.0,2020.0,11.0,19.0
781,31.0,1.0,0.0,1.0,2022.0,1.0,10.0
782,31.0,2.0,2.0,2.0,2020.0,8.0,4.0
783,26.0,2.0,0.0,3.0,2020.0,6.0,7.0
784,36.0,3.0,2.0,3.0,2021.0,11.0,25.0
785,34.0,2.0,1.0,2.0,2021.0,1.0,25.0
786,35.0,3.0,2.0,1.0,2020.0,8.0,14.0
787,30.0,0.0,2.0,1.0,2018.0,1.0,25.0
788,31.0,1.0,2.0,2.0,2022.0,2.0,18.0
789,24.0,3.0,1.0,0.0,2021.0,5.0,5.0
790,21.0,3.0,0.0,0.0,2020.0,8.0,13.0
791,30.0,1.0,2.0,3.0,2020.0,11.0,24.0
792,40.0,0.0,2.0,1.0,2020.0,6.0,25.0
793,33.0,1.0,0.0,0.0,2020.0,7.0,27.0
794,20.0,0.0,0.0,0.0,2021.0,9.0,7.0
795,23.0,1.0,1.0,1.0,2019.0,11.0,24.0
796,21.0,0.0,1.0,0.0,2019.0,11.0,20.0
797,24.0,2.0,2.0,3.0,2021.0,11.0,4.0
798,26.0,2.0,2.0,2.0,2019.0,3.0,27.0
799,30.0,0.0,0.0,2.0,2019.0,4.0,10.0
800,31.0,2.0,1.0,1.0,2022.0,7.0,2.0
801,36.0,1.0,2.0,0.0,2020.0,6.0,16.0
802,31.0,3.0,0.0,2.0,2021.0,9.0,1.0
803,32.0,2.0,1.0,1.0,2022.0,8.0,16.0
804,30.0,3.0,0.0,2.0,2022.0,8.0,21.0
805,19.0,1.0,1.0,1.0,2021.0,3.0,12.0
806,35.0,1.0,2.0,0.0,2020.0,3.0,19.0
807,33.0,3.0,0.0,2.0,2019.0,5.0,24.0
808,35.0,3.0,1.0,3.0,2022.0,1.0,6.0
809,16.0,0.0,0.0,0.0,2022.0,1.0,27.0
810,34.0,1.0,0.0,1.0,2020.0,2.0,11.0
811,22.0,1.0,2.0,1.0,2020.0,6.0,9.0
812,22.0,3.0,1.0,3.0,2022.0,3.0,3.0
813,21.0,3.0,1.0,1.0,2021.0,1.0,12.0
814,30.0,0.0,2.0,1.0,2018.0,7.0,7.0
815,32.0,1.0,0.0,3.0,2022.0,9.0,27.0
816,30.0,3.0,1.0,1.0,2020.0,12.0,13.0
817,39.0,3.0,1.0,1.0,2021.0,7.0,21.0
818,29.0,2.0,1.0,2.0,2018.0,5.0,27.0
819,30.0,0.0,1.0,2.0,2020.0,7.0,24.0
820,26.0,1.0,2.0,3.0,2020.0,6.0,7.0
821,27.0,2.0,0.0,1.0,2022.0,6.0,29.0
822,22.0,2.0,1.0,0.0,2022.0,7.0,22.0
823,30.0,2.0,1.0,1.0,2022.0,4.0,22.0
824,22.0,1.0,1.0,1.0,2021.0,3.0,21.0
825,19.0,0.0,0.0,2.0,2020.0,10.0,5.0
826,22.0,0.0,1.0,2.0,2021.0,6.0,14.0
827,19.0,1.0,2.0,0.0,2021.0,3.0,21.0
828,18.0,3.0,1.0,2.0,2022.0,6.0,29.0
829,31.0,0.0,2.0,0.0,2021.0,6.0,8.0
830,33.0,2.0,2.0,1.0,2020.0,2.0,2.0
831,23.0,3.0,2.0,0.0,2019.0,12.0,6.0
832,29.0,2.0,1.0,0.0,2018.0,3.0,12.0
833,30.0,1.0,2.0,2.0,2021.0,7.0,28.0
834,18.0,0.0,1.0,0.0,2019.0,10.0,11.0
835,30.0,0.0,0.0,1.0,2019.0,11.0,14.0
836,22.0,3.0,0.0,1.0,2022.0,12.0,8.0
837,40.0,2.0,1.0,1.0,2019.0,1.0,21.0
838,30.0,0.0,1.0,2.0,2020.0,11.0,24.0
839,41.0,3.0,1.0,0.0,2018.0,5.0,11.0
840,39.0,1.0,0.0,1.0,2021.0,7.0,13.0
841,24.0,2.0,2.0,3.0,2021.0,2.0,1.0
842,35.0,1.0,2.0,2.0,2019.0,2.0,23.0
843,25.0,1.0,1.0,1.0,2020.0,9.0,23.0
844,35.0,1.0,1.0,1.0,2022.0,8.0,21.0
845,30.0,2.0,1.0,0.0,2022.0,4.0,16.0
846,35.0,2.0,2.0,1.0,2022.0,2.0,9.0
847,28.0,0.0,0.0,0.0,2021.0,2.0,27.0
848,33.0,0.0,1.0,3.0,2020.0,4.0,3.0
849,27.0,3.0,2.0,1.0,2022.0,4.0,6.0
850,20.0,3.0,2.0,1.0,2020.0,5.0,6.0
851,18.0,0.0,2.0,0.0,2022.0,7.0,30.0
852,30.0,3.0,1.0,0.0,2018.0,5.0,11.0
853,29.0,3.0,0.0,2.0,2019.0,5.0,24.0
854,19.0,3.0,1.0,2.0,2021.0,7.0,4.0
855,41.0,2.0,1.0,0.0,2021.0,9.0,4.0
856,23.0,3.0,2.0,1.0,2021.0,8.0,1.0
857,30.0,0.0,1.0,0.0,2019.0,12.0,7.0
858,41.0,0.0,1.0,1.0,2019.0,5.0,19.0
859,39.0,1.0,0.0,0.0,2022.0,7.0,28.0
860,24.0,3.0,2.0,1.0,2018.0,9.0,1.0
861,21.0,1.0,2.0,0.0,2020.0,3.0,17.0
862,31.0,3.0,1.0,2.0,2018.0,11.0,11.0
863,27.0,2.0,0.0,3.0,2022.0,9.0,19.0
864,35.0,0.0,1.0,0.0,2021.0,6.0,15.0
865,39.0,2.0,0.0,2.0,2018.0,1.0,27.0
866,17.0,2.0,1.0,1.0,2022.0,4.0,22.0
867,39.0,2.0,1.0,1.0,2018.0,1.0,9.0
868,31.0,3.0,2.0,1.0,2021.0,2.0,14.0
869,28.0,2.0,0.0,1.0,2021.0,3.0,11.0
870,30.0,2.0,2.0,3.0,2019.0,9.0,14.0
871,34.0,1.0,2.0,0.0,2020.0,5.0,26.0
872,23.0,0.0,0.0,0.0,2018.0,7.0,30.0
873,25.0,1.0,1.0,0.0,2021.0,6.0,7.0
874,21.0,1.0,0.0,1.0,2019.0,3.0,23.0
875,26.0,3.0,1.0,0.0,2021.0,11.0,30.0
876,25.0,0.0,1.0,2.0,2021.0,2.0,23.0
877,22.0,0.0,2.0,1.0,2022.0,12.0,16.0
878,40.0,1.0,2.0,2.0,2021.0,1.0,30.0
879,39.0,2.0,2.0,0.0,2022.0,3.0,22.0
880,34.0,3.0,2.0,1.0,2019.0,8.0,9.0
881,21.0,2.0,0.0,1.0,2022.0,9.0,15.0
882,28.0,3.0,2.0,3.0,2022.0,12.0,13.0
883,27.0,3.0,1.0,0.0,2021.0,1.0,4.0
884,39.0,1.0,1.0,1.0,2022.0,6.0,7.0
885,27.0,2.0,1.0,2.0,2019.0,5.0,20.0
886,21.0,2.0,1.0,0.0,2019.0,12.0,19.0
887,28.0,1.0,2.0,2.0,2022.0,3.0,25.0
888,25.0,0.0,1.0,0.0,2021.0,7.0,27.0
889,31.0,3.0,1.0,3.0,2021.0,7.0,25.0
890,34.0,1.0,1.0,2.0,2022.0,6.0,9.0
891,18.0,1.0,0.0,0.0,2018.0,7.0,6.0
892,34.0,3.0,2.0,3.0,2021.0,8.0,24.0
893,26.0,2.0,1.0,0.0,2019.0,5.0,10.0
894,17.0,0.0,1.0,2.0,2022.0,7.0,26.0
895,32.0,2.0,0.0,0.0,2022.0,4.0,3.0
896,23.0,3.0,0.0,0.0,2019.0,9.0,17.0
897,30.0,0.0,0.0,0.0,2022.0,10.0,1.0
898,38.0,0.0,0.0,3.0,2019.0,5.0,5.0
899,25.0,1.0,1.0,3.0,2022.0,7.0,4.0
